Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41
com.samsung.shealth.sleep;6261011;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
original_efficiency;mental_recovery;factor_01;factor_02;factor_03;factor_04;factor_05;factor_06;factor_07;factor_08;factor_09;factor_10;has_sleep_data;combined_id;sleep_type;data_version;physical_recovery;original_wake_up_time;movement_awakening;original_bed_time;goal_bed_time;quality;extra_data;goal_wake_up_time;sleep_cycle;efficiency;sleep_score;sleep_duration;com.samsung.health.sleep.create_sh_ver;com.samsung.health.sleep.start_time;com.samsung.health.sleep.custom;com.samsung.health.sleep.modify_sh_ver;com.samsung.health.sleep.update_time;com.samsung.health.sleep.create_time;com.samsung.health.sleep.time_offset;com.samsung.health.sleep.deviceuuid;com.samsung.health.sleep.comment;com.samsung.health.sleep.pkg_name;com.samsung.health.sleep.end_time;com.samsung.health.sleep.datauuid;
;70.0;0;0;0;0;0;242;0;0;0;0;0;;;3;24.0;;0.0;;;;32309499-b195-435f-883c-103c329148aa.extra_data.json;;0;100.0;50;242;;2023-07-05 02:49:00.000;;;2023-07-08 13:11:41.529;2023-07-05 07:21:35.359;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-05 06:51:00.000;32309499-b195-435f-883c-103c329148aa;
;80.0;10;10;1;5;29;226;71;0;15;0;0;;;3;33.0;;21.0;;;;24f569b2-1c90-4216-a3e4-ad2a38883881.extra_data.json;;3;87.0;71;226;;2023-07-05 07:00:00.000;;;2023-07-05 10:46:15.413;2023-07-05 10:46:07.811;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-05 10:46:00.000;24f569b2-1c90-4216-a3e4-ad2a38883881;
;70.0;0;0;0;0;0;295;0;0;0;0;0;;;3;30.0;;0.0;;;;29b73b31-8c78-48dd-a156-6d935040f965.extra_data.json;;0;100.0;50;295;;2023-07-06 02:42:00.000;;;2023-07-07 12:21:53.789;2023-07-06 08:02:50.339;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-06 07:37:00.000;29b73b31-8c78-48dd-a156-6d935040f965;
;74.0;0;0;2;1;16;152;76;0;6;0;0;;;3;15.0;;17.0;;;;56308092-0a74-4b07-a53a-8520b76a2fda.extra_data.json;;1;89.0;57;152;;2023-07-06 07:46:00.000;;;2023-07-06 10:21:07.417;2023-07-06 10:21:01.668;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-06 10:18:00.000;56308092-0a74-4b07-a53a-8520b76a2fda;
;73.0;34;71;13;12;51;490;117;1;31;0;0;;;3;75.0;;28.0;;;;d1b00439-6125-4631-8478-b87582a57fac.extra_data.json;;5;89.0;75;490;;2023-07-07 01:50:00.000;;;2023-07-07 10:00:34.260;2023-07-07 10:00:16.708;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-07 10:00:00.000;d1b00439-6125-4631-8478-b87582a57fac;
;70.0;0;10;0;0;9;80;0;0;0;0;0;b0c371c3-75ad-4a44-a1c8-574d7c53a629;;3;21.0;;11.0;;;;1725c3c1-c2e9-4841-a734-1879a795b259.extra_data.json;;0;88.0;55;80;;2023-07-08 02:18:00.000;;;2023-07-08 11:01:48.426;2023-07-08 03:41:25.951;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-08 03:38:00.000;1725c3c1-c2e9-4841-a734-1879a795b259;
;62.0;61;79;15;13;58;415;201;1;40;0;0;b0c371c3-75ad-4a44-a1c8-574d7c53a629;;3;73.0;;31.0;;;;de467c84-d140-4cdd-80d1-64f5a3537018.extra_data.json;;3;86.0;74;415;;2023-07-08 04:03:00.000;;;2023-07-08 11:01:48.450;2023-07-08 11:01:31.721;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-08 10:58:00.000;de467c84-d140-4cdd-80d1-64f5a3537018;
;72.0;42;80;5;13;69;528;102;2;44;0;0;;;3;84.0;;26.0;;;;31d6d8e5-af14-41ed-8e0e-e7ed053c1cc6.extra_data.json;;7;86.0;71;528;;2023-07-09 02:30:00.000;;;2023-07-09 11:19:45.163;2023-07-09 11:19:27.418;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-09 11:18:00.000;31d6d8e5-af14-41ed-8e0e-e7ed053c1cc6;
;73.0;82;97;16;7;38;454;211;1;17;0;0;;;3;82.0;;20.0;;;;b6b138e5-3e25-4526-9b75-0f646718f088.extra_data.json;;4;91.0;78;454;;2023-07-10 02:11:00.000;;;2023-07-10 09:46:40.498;2023-07-10 09:46:25.234;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-10 09:45:00.000;b6b138e5-3e25-4526-9b75-0f646718f088;
;80.0;66;66;10;10;56;435;197;0;26;0;0;;;3;72.0;;24.0;;;;6e4bcc7a-446e-4fca-a29a-b7efbb4bc025.extra_data.json;;4;87.0;77;435;;2023-07-11 02:45:00.000;;;2023-07-11 10:00:23.901;2023-07-11 10:00:11.711;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-11 10:00:00.000;6e4bcc7a-446e-4fca-a29a-b7efbb4bc025;
;59.0;10;64;1;26;62;437;57;1;41;0;0;;;3;65.0;;25.0;;;;53136920-79a6-4f40-a25c-49c7c9f45e40.extra_data.json;;5;85.0;67;437;;2023-07-12 02:43:00.000;;;2023-07-12 10:00:51.988;2023-07-12 10:00:35.696;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-12 10:00:00.000;53136920-79a6-4f40-a25c-49c7c9f45e40;
;41.0;36;73;2;19;49;485;113;3;30;0;0;;;3;76.0;;18.0;;;;dbc7e52d-830d-4f9a-aa6b-e266b4b497f5.extra_data.json;;4;89.0;71;485;;2023-07-13 01:40:00.000;;;2023-07-13 09:45:39.552;2023-07-13 09:45:18.091;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-13 09:45:00.000;dbc7e52d-830d-4f9a-aa6b-e266b4b497f5;
;36.0;67;78;7;24;56;472;160;3;36;0;0;;;3;80.0;;24.0;;;;bb7c0ae6-7a5a-4a65-8b08-d7e4d1f1694b.extra_data.json;;4;88.0;68;472;;2023-07-14 01:53:00.000;;;2023-07-14 09:45:24.371;2023-07-14 09:45:12.666;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-14 09:45:00.000;bb7c0ae6-7a5a-4a65-8b08-d7e4d1f1694b;
;65.0;54;82;6;15;54;528;138;1;29;0;0;;;3;84.0;;20.0;;;;b733d2f2-1fe8-44d7-996e-a825823bd463.extra_data.json;;4;89.0;76;528;;2023-07-15 01:42:00.000;;;2023-07-15 10:30:32.255;2023-07-15 10:30:12.221;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-15 10:30:00.000;b733d2f2-1fe8-44d7-996e-a825823bd463;
;37.0;40;91;0;38;83;532;77;2;63;0;0;;;3;91.0;;27.0;;;;ea7067d4-48c6-4983-a810-d29858179c04.extra_data.json;;5;84.0;73;532;;2023-07-16 01:52:00.000;;;2023-07-16 10:45:31.104;2023-07-16 10:45:13.262;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-16 10:44:00.000;ea7067d4-48c6-4983-a810-d29858179c04;
;78.0;43;65;2;7;39;470;109;1;23;0;0;;;3;77.0;;15.0;;;;5e854546-5c97-46e7-8e89-d705234d6671.extra_data.json;;5;91.0;81;470;;2023-07-17 01:55:00.000;;;2023-07-17 09:45:31.453;2023-07-17 09:45:14.346;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-17 09:45:00.000;5e854546-5c97-46e7-8e89-d705234d6671;
;77.0;38;66;4;3;50;398;111;1;28;0;0;;;3;70.0;;23.0;;;;6c127477-32d0-467e-b067-a3f0c46e0d29.extra_data.json;;4;87.0;84;398;;2023-07-18 03:26:00.000;;;2023-07-18 10:04:34.195;2023-07-18 10:04:17.017;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-18 10:04:00.000;6c127477-32d0-467e-b067-a3f0c46e0d29;
;70.0;41;92;3;20;62;507;111;1;37;0;0;;;3;84.0;;22.0;;;;50aa297c-89d8-4658-8d0e-3f054bf27fd5.extra_data.json;;6;87.0;74;507;;2023-07-19 01:33:00.000;;;2023-07-19 10:00:34.637;2023-07-19 10:00:10.010;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-19 10:00:00.000;50aa297c-89d8-4658-8d0e-3f054bf27fd5;
;65.0;37;41;7;5;49;301;132;1;29;0;0;;;3;55.0;;31.0;;;;3709a970-9983-4098-96f1-209defeec7bb.extra_data.json;;2;83.0;62;301;;2023-07-20 03:02:00.000;;;2023-07-20 08:07:35.742;2023-07-20 08:07:27.056;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-20 08:03:00.000;3709a970-9983-4098-96f1-209defeec7bb;
;80.0;2;47;38;10;78;502;129;0;45;0;0;;;3;60.0;;54.0;;;;961cba6a-4ad4-452a-a2ac-dd4ac713a62e.extra_data.json;;4;84.0;67;502;;2023-07-21 02:23:00.000;;;2023-07-21 10:45:46.751;2023-07-21 10:45:29.292;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-21 10:45:00.000;961cba6a-4ad4-452a-a2ac-dd4ac713a62e;
;67.0;38;38;24;8;45;460;259;1;21;0;0;;;3;60.0;;24.0;;;;2d2b1f31-4292-42de-a67c-87cae81f2461.extra_data.json;;3;90.0;72;460;;2023-07-22 03:01:00.000;;;2023-07-22 10:43:05.587;2023-07-22 10:42:48.611;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-22 10:41:00.000;2d2b1f31-4292-42de-a67c-87cae81f2461;
;61.0;19;89;2;14;71;532;87;2;44;0;0;;;3;79.0;;24.0;;;;f128c7f4-faca-474b-80f4-e1d65c24295e.extra_data.json;;5;86.0;74;532;;2023-07-23 02:26:00.000;;;2023-07-23 11:20:06.174;2023-07-23 11:19:44.908;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-23 11:18:00.000;f128c7f4-faca-474b-80f4-e1d65c24295e;
;94.0;11;26;5;1;45;394;95;0;22;0;0;;;3;51.0;;22.0;;;;8d137816-6b06-466d-938c-591e3206c5cd.extra_data.json;;5;88.0;81;394;;2023-07-24 03:11:00.000;;;2023-07-24 09:45:31.324;2023-07-24 09:45:18.397;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-24 09:45:00.000;8d137816-6b06-466d-938c-591e3206c5cd;
;51.0;43;43;14;29;76;459;183;1;57;0;0;;-1;3;65.0;;37.0;;;;00efb341-42b8-4d76-a453-fb8767cc576f.extra_data.json;;4;83.0;63;459;;2023-07-25 02:38:00.000;;;2023-07-25 10:20:30.242;2023-07-25 10:17:46.213;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-25 10:17:00.000;00efb341-42b8-4d76-a453-fb8767cc576f;
;62.0;7;45;2;23;58;439;41;1;36;0;0;;-1;3;61.0;;26.0;;;;c3c60f29-a8db-409c-a93d-9abf315b0d76.extra_data.json;;5;86.0;65;439;;2023-07-26 02:41:00.000;;;2023-07-26 10:22:52.839;2023-07-26 10:20:28.247;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-26 10:00:00.000;c3c60f29-a8db-409c-a93d-9abf315b0d76;
;72.0;38;53;9;8;68;472;161;1;44;0;0;;-1;3;68.0;;29.0;;;;9ea5c105-cb02-412a-9f87-950e0a688e2f.extra_data.json;;4;85.0;70;472;;2023-07-27 02:08:00.000;;;2023-07-27 10:00:28.863;2023-07-27 10:00:15.967;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-27 10:00:00.000;9ea5c105-cb02-412a-9f87-950e0a688e2f;
;76.0;14;15;11;4;61;490;233;1;39;0;0;;-1;3;54.0;;25.0;;;;4857097e-6205-4907-8ab3-fc8452894d5b.extra_data.json;;4;87.0;69;490;;2023-07-28 02:01:00.000;;;2023-07-28 10:12:16.119;2023-07-28 10:11:59.006;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-28 10:11:00.000;4857097e-6205-4907-8ab3-fc8452894d5b;
;53.0;19;51;1;17;47;482;75;3;23;0;0;;-1;3;69.0;;16.0;;;;c361d2f9-716f-461a-b1dc-b85886ce2ed3.extra_data.json;;6;90.0;73;482;;2023-07-29 02:28:00.000;;;2023-07-29 10:31:11.125;2023-07-29 10:30:24.386;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-29 10:30:00.000;c361d2f9-716f-461a-b1dc-b85886ce2ed3;
;93.0;0;35;3;2;59;516;53;0;24;0;0;;-1;3;58.0;;22.0;;;;4f005925-042c-4e95-b9b1-fb08eebc760f.extra_data.json;;5;88.0;73;516;;2023-07-30 02:34:00.000;;;2023-07-30 11:12:31.898;2023-07-30 11:12:10.640;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-30 11:10:00.000;4f005925-042c-4e95-b9b1-fb08eebc760f;
;31.0;36;92;2;29;57;464;86;4;32;0;0;;-1;3;83.0;;22.0;;;;c868b139-58e0-4cf1-90c3-6aed30defd2c.extra_data.json;;6;87.0;71;464;;2023-07-31 02:46:00.000;;;2023-07-31 10:30:37.742;2023-07-31 10:30:24.441;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-07-31 10:30:00.000;c868b139-58e0-4cf1-90c3-6aed30defd2c;
;72.0;35;38;1;13;45;490;74;1;20;0;0;;-1;3;76.0;;15.0;;;;ad82a330-603d-456a-8be7-7d6e3a181225.extra_data.json;;5;90.0;81;490;;2023-08-01 02:06:00.000;;;2023-08-01 10:19:01.452;2023-08-01 10:18:48.639;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-01 10:16:00.000;ad82a330-603d-456a-8be7-7d6e3a181225;
;76.0;15;29;7;9;59;459;88;1;37;0;0;;-1;3;59.0;;29.0;;;;4ecd1299-2704-49ba-af21-aebbf9173dfd.extra_data.json;;5;87.0;73;459;;2023-08-02 02:47:00.000;;;2023-08-02 10:27:37.857;2023-08-02 10:27:20.760;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-02 10:26:00.000;4ecd1299-2704-49ba-af21-aebbf9173dfd;
;82.0;17;67;1;13;69;479;65;0;41;0;0;;-1;3;72.0;;25.0;;;;29398c8d-b3a5-43a3-87a7-72764fba230c.extra_data.json;;5;85.0;80;479;;2023-08-03 02:31:00.000;;;2023-08-03 10:31:23.979;2023-08-03 10:31:11.477;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-03 10:30:00.000;29398c8d-b3a5-43a3-87a7-72764fba230c;
;58.0;18;41;4;12;43;463;61;2;14;0;0;;-1;3;67.0;;19.0;;;;eb3ef9c9-23a8-4fc3-ae1c-ce69d1594081.extra_data.json;;4;90.0;74;463;;2023-08-04 02:47:00.000;;;2023-08-04 10:30:33.477;2023-08-04 10:30:16.653;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-04 10:30:00.000;eb3ef9c9-23a8-4fc3-ae1c-ce69d1594081;
;64.0;58;58;13;16;82;472;207;1;61;0;0;;-1;3;71.0;;37.0;;;;e1fc6aa8-6285-4f26-ae69-d3362085f7ca.extra_data.json;;4;82.0;67;472;;2023-08-05 02:52:00.000;;;2023-08-05 11:05:04.038;2023-08-05 11:00:46.177;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-05 10:44:00.000;e1fc6aa8-6285-4f26-ae69-d3362085f7ca;
;79.0;52;66;7;6;127;578;145;1;109;0;0;;-1;3;84.0;;46.0;;;;7b14f356-88f6-44ec-a104-736988296f65.extra_data.json;;5;78.0;74;578;;2023-08-06 02:25:00.000;;;2023-08-06 12:03:57.066;2023-08-06 12:03:33.763;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-06 12:03:00.000;7b14f356-88f6-44ec-a104-736988296f65;
;64.0;22;40;5;11;52;462;145;2;36;0;0;;-1;3;61.0;;22.0;;;;2acba54f-e194-4cc3-90ab-15375c9dc5a5.extra_data.json;;5;88.0;65;462;;2023-08-07 02:47:00.000;;;2023-08-07 13:05:58.270;2023-08-07 10:29:01.934;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-07 10:29:00.000;2acba54f-e194-4cc3-90ab-15375c9dc5a5;
;64.0;66;66;10;11;45;381;156;1;23;0;0;75c209f2-c49c-44c6-9258-80cb1c0e799a;-1;3;72.0;;24.0;;;;25d14d39-a478-4634-a5b3-059d0d09ef56.extra_data.json;;3;88.0;74;381;;2023-08-08 02:09:00.000;;;2023-08-08 10:00:16.662;2023-08-08 08:37:53.643;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-08 08:30:00.000;25d14d39-a478-4634-a5b3-059d0d09ef56;
;70.0;0;0;0;0;14;71;0;0;8;0;0;75c209f2-c49c-44c6-9258-80cb1c0e799a;-1;3;7.0;;31.0;;;;3e7827dc-32be-45c7-878f-45f83c317dec.extra_data.json;;0;80.0;41;71;;2023-08-08 08:45:00.000;;;2023-08-08 10:00:16.737;2023-08-08 10:00:12.434;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-08 09:56:00.000;3e7827dc-32be-45c7-878f-45f83c317dec;
;56.0;35;35;27;14;68;485;222;2;41;0;0;;-1;3;62.0;;35.0;;;;896ff07e-57e1-46c4-97ac-eddb21963e7a.extra_data.json;;4;85.0;65;485;;2023-08-09 02:23:00.000;;;2023-08-09 10:28:51.061;2023-08-09 10:28:34.020;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-09 10:28:00.000;896ff07e-57e1-46c4-97ac-eddb21963e7a;
;50.0;34;51;25;20;68;489;249;2;42;0;0;;-1;3;65.0;;33.0;;;;fc2700ee-decf-4c5c-a9e0-d1b09e13bc6e.extra_data.json;;4;86.0;62;489;;2023-08-10 01:41:00.000;;;2023-08-10 09:50:57.816;2023-08-10 09:50:40.479;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-10 09:50:00.000;fc2700ee-decf-4c5c-a9e0-d1b09e13bc6e;
;29.0;18;37;23;26;81;471;139;3;47;0;0;;-1;3;60.0;;44.0;;;;ac7a7c5f-f202-41e6-821f-16d24e1293a9.extra_data.json;;3;82.0;58;471;;2023-08-11 02:38:00.000;;;2023-08-11 10:30:59.503;2023-08-11 10:30:44.510;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-11 10:29:00.000;ac7a7c5f-f202-41e6-821f-16d24e1293a9;
;49.0;10;10;6;11;28;271;146;2;16;0;0;6332e242-b026-4bd6-82bd-a15aab3acd6a;-1;3;34.0;;20.0;;;;e8803617-02bd-437d-9359-d69d55c60a65.extra_data.json;;2;89.0;48;271;;2023-08-12 03:38:00.000;;;2023-08-12 11:50:30.596;2023-08-12 08:14:26.844;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-12 08:09:00.000;e8803617-02bd-437d-9359-d69d55c60a65;
;56.0;3;3;1;9;15;135;135;1;11;0;0;6332e242-b026-4bd6-82bd-a15aab3acd6a;-1;3;17.0;;20.0;;;;8cc37e9c-79e0-4d83-8280-b89720100dd7.extra_data.json;;1;88.0;51;135;;2023-08-12 09:34:00.000;;;2023-08-12 11:50:30.653;2023-08-12 11:50:25.448;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-12 11:49:00.000;8cc37e9c-79e0-4d83-8280-b89720100dd7;
;85.0;26;58;13;5;72;579;164;1;40;0;0;;-1;3;74.0;;27.0;;;;3e3597dd-3a39-45f9-92fe-6fbc56f72de1.extra_data.json;;6;87.0;73;579;;2023-08-13 02:03:00.000;;;2023-08-13 11:43:45.912;2023-08-13 11:43:31.064;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-13 11:42:00.000;3e3597dd-3a39-45f9-92fe-6fbc56f72de1;
;48.0;17;40;8;17;41;440;186;2;15;0;0;;-1;3;57.0;;17.0;;;;a50a8137-8749-4709-8b17-bfbc598a57e7.extra_data.json;;3;90.0;62;440;;2023-08-14 03:17:00.000;;;2023-08-14 10:37:55.985;2023-08-14 10:37:36.271;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-14 10:37:00.000;a50a8137-8749-4709-8b17-bfbc598a57e7;
;64.0;46;48;51;16;74;500;248;1;50;0;0;;-1;3;67.0;;45.0;;;;064ae858-1753-40d6-ad5b-4a543a797eb3.extra_data.json;;4;85.0;61;500;;2023-08-15 02:23:00.000;;;2023-08-15 10:44:18.693;2023-08-15 10:44:07.682;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-15 10:43:00.000;064ae858-1753-40d6-ad5b-4a543a797eb3;
;24.0;20;41;21;26;57;483;261;4;21;0;0;;-1;3;60.0;;24.0;;;;8da42840-2e52-4a36-954a-903387346833.extra_data.json;;4;88.0;61;483;;2023-08-16 01:49:00.000;;;2023-08-16 09:59:30.845;2023-08-16 09:57:27.304;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-16 09:52:00.000;8da42840-2e52-4a36-954a-903387346833;
;85.0;24;66;2;5;34;368;67;0;15;0;0;;-1;3;69.0;;16.0;;;;cd78f2bc-cddc-4c44-adfa-90f9884b8b60.extra_data.json;;4;90.0;89;368;;2023-08-17 03:14:00.000;;;2023-08-17 09:37:27.924;2023-08-17 09:26:01.142;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-17 09:22:00.000;cd78f2bc-cddc-4c44-adfa-90f9884b8b60;
;70.0;8;33;11;10;83;462;143;1;65;0;0;;-1;3;56.0;;40.0;;;;abae11e6-b8a4-4921-9325-4a0d5579c177.extra_data.json;;4;82.0;66;462;;2023-08-18 02:16:00.000;;;2023-08-18 10:00:36.392;2023-08-18 10:00:11.875;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-18 09:58:00.000;abae11e6-b8a4-4921-9325-4a0d5579c177;
;45.0;18;21;4;30;65;444;115;1;47;0;0;;-1;3;55.0;;29.0;;;;cf59ce6b-66af-4698-8093-af2ad5dddaa4.extra_data.json;;3;85.0;66;444;;2023-08-19 04:27:00.000;;;2023-08-19 11:54:30.727;2023-08-19 11:54:08.518;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-19 11:51:00.000;cf59ce6b-66af-4698-8093-af2ad5dddaa4;
;58.0;28;61;2;12;40;427;77;2;18;0;0;;-1;3;72.0;;16.0;;;;1af7a2b1-84d9-4a2a-b8ef-055e797d0665.extra_data.json;;4;90.0;76;427;;2023-08-20 05:07:00.000;;;2023-08-20 12:17:58.140;2023-08-20 12:17:15.594;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-20 12:14:00.000;1af7a2b1-84d9-4a2a-b8ef-055e797d0665;
;71.0;44;44;6;4;27;375;139;1;5;0;0;bf5ae831-790d-4332-b56a-86a932d11b23;-1;3;62.0;;13.0;;;;d71917aa-ce0c-4323-b8b7-0040b284c97c.extra_data.json;;3;92.0;84;375;;2023-08-21 01:55:00.000;;;2023-08-21 09:49:41.132;2023-08-21 08:15:51.171;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-21 08:10:00.000;d71917aa-ce0c-4323-b8b7-0040b284c97c;
;73.0;0;0;8;2;29;91;65;0;25;0;0;bf5ae831-790d-4332-b56a-86a932d11b23;-1;3;9.0;;72.0;;;;558c1004-8e24-4013-8779-dd110e263842.extra_data.json;;1;68.0;51;91;;2023-08-21 08:18:00.000;;;2023-08-21 09:49:41.197;2023-08-21 09:49:36.607;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-21 09:49:00.000;558c1004-8e24-4013-8779-dd110e263842;
;58.0;47;88;3;17;40;426;100;2;23;0;0;;-1;3;82.0;;18.0;;;;4bf72973-5a15-41e4-8969-ebc59bf8df72.extra_data.json;;5;90.0;72;426;;2023-08-22 03:00:00.000;;;2023-08-22 10:07:15.167;2023-08-22 10:06:58.512;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-22 10:06:00.000;4bf72973-5a15-41e4-8969-ebc59bf8df72;
;78.0;1;12;16;2;28;250;105;0;9;0;0;;-1;3;30.0;;30.0;;;;911773d6-bc0c-42ec-b13b-9b10062b7581.extra_data.json;;2;88.0;63;250;;2023-08-23 06:02:00.000;;;2023-08-23 10:12:30.786;2023-08-23 10:12:22.435;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-23 10:12:00.000;911773d6-bc0c-42ec-b13b-9b10062b7581;
;72.0;7;7;9;3;33;304;223;0;16;0;0;;-1;3;34.0;;20.0;;;;5dc268f7-e6d0-4d69-b663-15dffe8c620b.extra_data.json;;1;89.0;57;304;;2023-08-24 06:12:00.000;;;2023-08-24 11:16:53.937;2023-08-24 11:16:43.018;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-24 11:16:00.000;5dc268f7-e6d0-4d69-b663-15dffe8c620b;
;79.0;67;67;5;16;32;483;157;0;5;0;0;;-1;3;79.0;;11.0;;;;fcd7452b-408b-416c-a415-fd5328181c7a.extra_data.json;;5;93.0;79;483;;2023-08-25 01:27:00.000;;;2023-08-25 09:30:34.279;2023-08-25 09:30:20.333;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-25 09:30:00.000;fcd7452b-408b-416c-a415-fd5328181c7a;
;61.0;6;6;5;4;18;254;220;1;12;0;0;0c114ca3-13e7-4544-a283-2e6e58abbafa;-1;3;29.0;;14.0;;;;bab8b5cf-d32f-4b2e-a3c2-da499912b138.extra_data.json;;1;92.0;60;254;;2023-08-26 04:00:00.000;;;2023-08-26 11:19:21.264;2023-08-26 08:20:21.984;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-26 08:14:00.000;bab8b5cf-d32f-4b2e-a3c2-da499912b138;
;64.0;10;10;11;6;39;162;97;1;33;0;0;0c114ca3-13e7-4544-a283-2e6e58abbafa;-1;3;26.0;;56.0;;;;8d08d60e-8635-4ef9-9394-35b3856ebd14.extra_data.json;;2;75.0;56;162;;2023-08-26 08:37:00.000;;;2023-08-26 11:19:21.377;2023-08-26 11:19:15.964;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-26 11:19:00.000;8d08d60e-8635-4ef9-9394-35b3856ebd14;
;50.0;40;84;6;25;66;502;86;3;44;0;0;;-1;3;86.0;;29.0;;;;1696755e-5619-419c-9bbd-778a92d8f359.extra_data.json;;7;86.0;66;502;;2023-08-27 04:08:00.000;;;2023-08-27 12:31:35.093;2023-08-27 12:31:21.879;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-27 12:30:00.000;1696755e-5619-419c-9bbd-778a92d8f359;
;61.0;28;45;3;19;46;491;98;2;22;0;0;;-1;3;70.0;;17.0;;;;31c10a84-b6b3-4b67-8a87-024c1dc688f4.extra_data.json;;6;90.0;69;491;;2023-08-28 01:25:00.000;;;2023-08-28 09:42:17.820;2023-08-28 09:42:00.116;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-08-28 09:36:00.000;31c10a84-b6b3-4b67-8a87-024c1dc688f4;
