com.samsung.shealth.exercise.weather,6303011,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
,0,2018-01-25 08:35:35.794,-21.785292,,N. 0,Parcial. nublado,0,1,TWC,2018-01-25 08:35:35.796,2018-01-25 08:35:35.796,1,-43.3623,19.0,92,UTC-0200,2xsU3mmPSe,0e4bdaa7-73f8-41e2-9139-ac3605f6a32c,com.sec.android.app.shealth,km/h,0,10.0,2,7359dbff-f2a2-4163-8562-2b2afde10c47,
,0,2020-03-17 13:03:44.172,43.009033,,WSW. 250,Cloudy,0,1,TWC,2020-03-17 13:03:44.175,2020-03-17 13:03:44.175,1,-81.26882,3.0,91,UTC-0400,O+mqRwYCKf,7d03451d-65e2-439f-a7e0-e099d88e2881,com.sec.android.app.shealth,km/h,0,16.0,3,e1994fab-47cc-44d5-b8b3-8f6e939368ec,
,0,2020-06-14 18:36:47.056,-20.7213,,SE. 130,Fair,0,1,TWC,2020-06-14 18:36:47.060,2020-06-14 18:36:47.060,1,-42.03861,26.0,58,UTC-0300,O+mqRwYCKf,1d5e2fbf-cc32-405f-8fed-e84c0c0c82fa,com.sec.android.app.shealth,km/h,0,16.0,1,5af06e72-b94d-47da-bdd2-2959bdbcb88b,
,0,2018-02-22 09:26:34.660,-21.773344,,N. 0,Chuva fraca,0,1,TWC,2018-02-22 09:26:34.663,2018-02-22 09:26:34.663,1,-43.367653,20.0,93,UTC-0300,2xsU3mmPSe,e23e2929-f384-416e-af17-6b58ccdcecef,com.sec.android.app.shealth,km/h,0,10.0,5,a732356a-2005-47db-b455-64ec7c1441f4,
,0,2018-01-23 10:27:50.916,-21.784472,,N. 0,Parcial. nublado,0,1,TWC,2018-01-23 10:27:50.918,2018-01-23 10:27:50.918,1,-43.36184,21.0,92,UTC-0200,2xsU3mmPSe,325ed27b-a393-4653-a4f3-323dde6ab513,com.sec.android.app.shealth,km/h,0,14.0,2,36d07b80-a681-4f54-beb2-465b0e1cd4f8,
,0,2018-02-06 08:49:36.000,-21.784414,,NE. 40,Chuva,0,1,TWC,2018-02-06 08:49:36.002,2018-02-06 08:49:36.002,1,-43.361862,18.0,96,UTC-0200,2xsU3mmPSe,a50e922b-a922-43fb-a424-faa2417d5d5d,com.sec.android.app.shealth,km/h,0,3.0,5,e1237514-b172-4e47-ab54-f14fe188300b,
,0,2020-06-13 18:36:05.531,-20.721083,,NNW. 330,Sunny,0,1,TWC,2020-06-13 18:36:05.542,2020-06-13 18:36:05.542,1,-42.038616,28.0,49,UTC-0300,O+mqRwYCKf,f48881f8-141c-462b-a6cb-6623b5cd5f93,com.sec.android.app.shealth,km/h,0,10.0,1,ff33d3cc-f8c4-4c51-b175-f45be1a91eba,
,0,2018-02-17 10:28:56.565,-21.784592,,NE. 50,Encoberto,0,1,TWC,2018-02-17 10:28:56.568,2018-02-17 10:28:56.568,1,-43.361675,19.0,94,UTC-0200,2xsU3mmPSe,8b3329e4-9857-4111-b251-38735720b784,com.sec.android.app.shealth,km/h,0,5.0,3,aef127e5-6efc-43f0-8d4b-2ef4940fd8a3,
,0,2018-03-03 19:57:21.696,-20.722025,,E. 100,Chuva,0,1,TWC,2018-03-03 19:57:21.698,2018-03-03 19:57:21.698,1,-42.038567,25.0,91,UTC-0300,2xsU3mmPSe,c79dd16a-3283-48f3-a515-693decddf366,com.sec.android.app.shealth,km/h,0,6.0,5,640362f0-55de-4dea-b5ae-47a56d2316cc,
,0,2018-03-20 12:17:21.916,-21.8097,,NNO. 340,Parcial. nublado,0,1,TWC,2018-03-20 12:17:21.918,2018-03-20 12:17:21.918,1,-43.380642,25.0,75,UTC-0300,2xsU3mmPSe,24c8a786-6763-4747-ae00-6740a5cfacf9,com.sec.android.app.shealth,km/h,0,10.0,2,505b22cf-e1ad-43ef-9dfb-a3f2cf5522e9,
,0,2018-03-31 23:39:07.467,-22.882738,,NE. 50,Parcial. nublado,0,1,TWC,2018-03-31 23:39:07.470,2018-03-31 23:39:07.470,1,-42.014088,26.0,86,UTC-0300,2xsU3mmPSe,ee1ceab4-109e-4a68-8196-d26d7b67b9df,com.sec.android.app.shealth,km/h,0,27.0,19,43f4d358-0106-4eb3-abfc-cde85b7ea27d,
,0,2018-02-21 09:43:19.706,-21.773317,,N. 0,Nublado,0,1,TWC,2018-02-21 09:43:19.708,2018-02-21 09:43:19.708,1,-43.369324,21.0,93,UTC-0300,2xsU3mmPSe,d631a63e-849f-4968-9a5b-7a57dd36eb7f,com.sec.android.app.shealth,km/h,0,11.0,3,2d58ef1c-6ffd-4394-b7c4-3ddd903921df,
,0,2018-12-17 10:27:51.127,-21.777733,,N. 10,Parcial. nublado,0,1,TWC,2018-12-17 10:27:51.129,2018-12-17 10:27:51.129,1,-43.369846,21.0,82,UTC-0200,O+mqRwYCKf,6e4273a0-7536-4530-9fe8-d08877736294,com.sec.android.app.shealth,km/h,0,13.0,2,f8f170b4-bb35-4b57-abf1-1da52597062c,
,0,2018-01-24 09:35:34.009,-21.78271,,N. 0,Parcial. nublado,0,1,TWC,2018-01-24 09:35:34.012,2018-01-24 09:35:34.012,1,-43.36421,21.0,91,UTC-0200,2xsU3mmPSe,cbeeafd7-fd91-4e19-876c-d95799550b6d,com.sec.android.app.shealth,km/h,0,14.0,2,f7a9df17-9e67-481d-8c68-ad1259c02e1e,
,0,2018-06-05 12:31:33.155,-21.810041,,NNE. 30,Cloudy,0,1,TWC,2018-06-05 12:31:33.157,2018-06-05 12:31:33.157,1,-43.378323,16.0,83,UTC-0300,2xsU3mmPSe,7d304520-6cdf-4af8-92cb-b6e15ac4a183,com.sec.android.app.shealth,km/h,0,10.0,3,a0b61163-54fa-41c5-88c6-bbce4c8e5f0e,
,0,2018-02-18 09:04:32.235,-21.773476,,NNE. 20,Nublado,0,1,TWC,2018-02-18 09:04:32.237,2018-02-18 09:04:32.237,1,-43.36996,19.0,96,UTC-0200,2xsU3mmPSe,9c4a7253-0d1a-4101-b835-f17468dd4516,com.sec.android.app.shealth,km/h,0,10.0,3,b9336ca6-f979-4020-a799-89b54e94861f,
,0,2018-12-21 11:14:46.672,-21.78445,,N. 0,Ensolarado,0,1,TWC,2018-12-21 11:14:46.675,2018-12-21 11:14:46.675,1,-43.3615,26.0,73,UTC-0200,O+mqRwYCKf,be38032b-2318-4775-811d-08663acc5857,com.sec.android.app.shealth,km/h,0,10.0,1,76168841-b5f1-4202-89e5-3fbc213f538f,
,0,2018-01-21 10:16:19.896,-22.878582,,ENE. 60,Encoberto,0,1,TWC,2018-01-21 10:16:19.898,2018-01-21 10:16:19.898,1,-42.00911,26.0,83,UTC-0200,2xsU3mmPSe,37fa0eaa-8d66-458d-abac-cb7cf79fcf18,com.sec.android.app.shealth,km/h,0,5.0,3,d0770a49-49a1-401d-a3d1-7e8b41c10a0a,
,0,2018-05-29 19:38:19.666,-21.780804,,ENE. 70,Sunny,0,1,TWC,2018-05-29 19:38:19.671,2018-05-29 19:38:19.671,1,-43.359554,19.0,66,UTC-0300,2xsU3mmPSe,8644668f-6e6d-423d-a5e4-427e913a8804,com.sec.android.app.shealth,km/h,0,10.0,1,c0c1a58f-7ce8-46e5-9400-3ca82a05cf20,
,0,2018-03-30 09:34:34.358,-22.881596,,NE. 40,Limpo,0,1,TWC,2018-03-30 09:34:34.360,2018-03-30 09:34:34.360,1,-42.009937,24.0,89,UTC-0300,2xsU3mmPSe,000d8bbf-5e13-423c-83ba-a04a479a2dfa,com.sec.android.app.shealth,km/h,0,0.0,1,e79c3cc6-7fde-4048-b1e5-c48f271baf53,
,0,2018-02-07 08:43:17.160,-21.77516,,O. 260,Neblina,0,1,TWC,2018-02-07 08:43:17.162,2018-02-07 08:43:17.162,1,-43.370148,18.0,97,UTC-0200,2xsU3mmPSe,24b3c1f6-2251-4e0e-b16e-3e67aa518e49,com.sec.android.app.shealth,km/h,0,3.0,4,8c156a43-3c56-4ca2-afdf-d809bb5b82b1,
,0,2020-04-22 10:23:35.648,-21.784428,,NNE. 30,Mostly Cloudy,0,1,TWC,2020-04-22 10:23:35.654,2020-04-22 10:23:35.654,1,-43.36168,17.0,92,UTC-0300,O+mqRwYCKf,0e0b72b7-02c6-45bb-b736-528551d2e141,com.sec.android.app.shealth,km/h,0,3.0,3,9e58feda-88fa-4dd2-b518-73f1eaa69093,
,0,2020-06-26 10:40:06.352,-21.784649,,N. 0,Partly Cloudy,0,1,TWC,2020-06-26 10:40:06.355,2020-06-26 10:40:06.355,1,-43.36162,14.0,88,UTC-0300,O+mqRwYCKf,137e4809-c1b9-4d41-bd0f-1e6ebd61175e,com.sec.android.app.shealth,km/h,0,3.0,2,fcda356f-2a54-4748-b718-f89c0982ac17,
,0,2020-06-10 10:42:28.831,-20.719584,,N. 350,Sunny,0,1,TWC,2020-06-10 10:42:28.834,2020-06-10 10:42:28.834,1,-42.038364,19.0,82,UTC-0300,O+mqRwYCKf,5bd0f44b-4265-4ff5-bfe1-4029e4c67366,com.sec.android.app.shealth,km/h,0,10.0,1,2f47993f-54cf-437f-9bba-810beab6cf96,
,0,2018-01-18 23:28:14.932,-22.876143,,NE. 50,Limpo,0,1,TWC,2018-01-18 23:28:14.936,2018-01-18 23:28:14.936,1,-42.009323,27.0,74,UTC-0200,2xsU3mmPSe,738a58fe-ab98-44da-815a-b1c5d319a671,com.sec.android.app.shealth,km/h,0,21.0,18,d714b591-5ede-470c-b8ad-8488b23af9b6,
,0,2019-12-27 23:53:29.638,-21.785055,,ENE. 70,Partly Cloudy,0,1,TWC,2019-12-27 23:53:29.643,2019-12-27 23:53:29.643,1,-43.361805,21.0,83,UTC-0300,O+mqRwYCKf,546a4917-1b06-4aa8-8c4f-b67119e6931e,com.sec.android.app.shealth,km/h,0,11.0,19,9fbc5374-c513-426a-8db8-dc078072be30,
,0,2018-09-04 13:11:35.292,-21.816343,,NO. 310,Limpo,0,1,TWC,2018-09-04 13:11:35.303,2018-09-04 13:11:35.303,1,-43.3824,19.0,55,UTC-0300,2xsU3mmPSe,593e7fec-f380-4021-b6c9-291c52cf652d,com.sec.android.app.shealth,km/h,0,13.0,1,af9082cc-4367-4ab5-9157-b0eeb46cf3c8,
,0,2020-06-21 10:36:44.803,-20.721258,,NNW. 340,Sunny,0,1,TWC,2020-06-21 10:36:44.928,2020-06-21 10:36:44.928,1,-42.03862,18.0,90,UTC-0300,O+mqRwYCKf,9e425bcc-04f3-4dff-9ab9-cf4f83695e7f,com.sec.android.app.shealth,km/h,0,8.0,1,ea050ce9-834e-457c-a01f-6af1c7a15e9a,
,0,2018-02-09 08:40:21.928,-21.77779,,NE. 40,Nublado,0,1,TWC,2018-02-09 08:40:21.929,2018-02-09 08:40:21.929,1,-43.37005,18.0,96,UTC-0200,2xsU3mmPSe,1d09c216-6287-49a4-9909-f09d99e88157,com.sec.android.app.shealth,km/h,0,6.0,3,52b2ff28-0bb0-45c5-8a9c-d8a796e6fe85,
,0,2018-04-18 09:44:29.452,-21.77359,,NE. 50,Parcial. nublado,0,1,TWC,2018-04-18 09:44:29.455,2018-04-18 09:44:29.455,1,-43.36777,13.0,99,UTC-0300,2xsU3mmPSe,e04dd137-36c1-4b22-a45e-0239bcf0549a,com.sec.android.app.shealth,km/h,0,5.0,2,7260f9ed-ed90-4283-b2aa-0b00ed9c3728,
8.0,,2021-08-11 21:14:31.920,-21.78454,,,Limpo,,1,TWC,2021-08-11 21:48:22.487,2021-08-11 21:48:19.578,0,-43.361683,22.0,13,UTC-0300,q/myWj+rIU,8106fe33-70ea-0bd8-c1c8-2fb460276e6b,com.sec.android.app.shealth,,,,1,5d06ec03-0c24-6fa9-6b69-a9d9f4c80525,
2.0,,2021-08-14 11:41:31.440,-20.72137,,,Encoberto,,1,TWC,2021-08-14 13:17:57.351,2021-08-14 13:17:57.334,0,-42.038425,20.0,84,UTC-0300,q/myWj+rIU,c7e7a8bb-2a30-a7a7-1554-ad213673952b,com.sec.android.app.shealth,,,,2,c0231e9d-dbb2-58a5-da26-5b9ec9d606cb,
3.0,,2021-08-15 12:49:22.210,-20.72093,,,Nublado,,1,TWC,2021-08-15 14:29:20.985,2021-08-15 14:29:20.979,0,-42.038628,21.0,83,UTC-0300,q/myWj+rIU,57d8eac0-286b-4800-dc7c-4b552d368796,com.sec.android.app.shealth,,,,3,59fa737c-94fa-07c2-c4aa-061077472873,
2.0,,2021-08-16 17:47:10.440,-21.784468,,,Nublado,,1,TWC,2021-08-16 18:01:56.245,2021-08-16 18:01:54.385,0,-43.361694,17.0,83,UTC-0300,q/myWj+rIU,c6a31555-064b-4481-47a1-cfea86ee7681,com.sec.android.app.shealth,,,,3,71032101-5e59-00e2-e641-205c07f27696,
1.0,,2021-08-16 19:19:46.960,-21.781973,,,Encoberto,,1,TWC,2021-08-16 19:37:34.194,2021-08-16 19:37:32.584,0,-43.360508,22.0,72,UTC-0300,q/myWj+rIU,ae126795-ba46-43a9-6657-3d3e23700a20,com.sec.android.app.shealth,,,,2,a8ae8151-b2e2-557a-e35a-52a09939720a,
7.0,,2021-08-23 16:27:21.700,-21.782558,,,Ensolarado,,1,TWC,2021-08-23 16:37:29.970,2021-08-23 16:37:29.965,0,-43.35745,28.0,33,UTC-0300,q/myWj+rIU,ccbb3111-576e-5060-73c0-e184e7f63d90,com.sec.android.app.shealth,,,,1,8b425f80-6ad9-dac3-2c78-f9eedfe0710d,
3.0,,2021-08-23 18:05:12.400,-21.767464,,,Ensolarado,,1,TWC,2021-08-23 18:24:10.467,2021-08-23 18:24:10.463,0,-43.34778,29.0,31,UTC-0300,q/myWj+rIU,43ec3097-7f74-d630-1587-725dd67d2ec0,com.sec.android.app.shealth,,,,1,79ce061a-dab1-b096-254d-d394e1a66f17,
6.0,,2021-08-26 13:07:50.600,-21.78378,,,Limpo,,1,TWC,2021-08-26 13:17:47.835,2021-08-26 13:17:47.829,0,-43.360363,22.0,61,UTC-0300,q/myWj+rIU,d17d48a2-05f3-97fc-d648-5fb112024321,com.sec.android.app.shealth,,,,1,95831525-73aa-a6f1-8815-8e5634d0bdb3,
8.0,,2021-08-26 14:27:50.220,-21.773651,,,Ensolarado,,1,TWC,2021-08-26 14:41:24.936,2021-08-26 14:41:24.930,0,-43.34753,25.0,46,UTC-0300,q/myWj+rIU,e9d18587-416c-7a8b-fc41-c3466e48494c,com.sec.android.app.shealth,,,,1,5246ac7f-6838-d6a4-7f7a-a25e4c48d8b5,
6.0,,2021-08-29 15:43:15.240,-21.78246,,,Encoberto,,1,TWC,2021-08-29 16:01:46.300,2021-08-29 16:01:45.132,0,-43.360626,24.0,48,UTC-0300,q/myWj+rIU,806009c5-4f8b-1317-86c7-27c3f2a4f6fb,com.sec.android.app.shealth,,,,2,4dfe3d92-2d2d-c7ad-778a-2f82737dccdf,
0.0,,2021-09-01 20:57:03.560,-21.773436,,,Parcial. nublado,,1,TWC,2021-09-01 21:11:54.001,2021-09-01 21:11:53.996,0,-43.347584,20.0,69,UTC-0300,q/myWj+rIU,022a41a3-d29a-1623-7128-c8de01a07b17,com.sec.android.app.shealth,,,,19,d07063ce-2919-ac94-ca8d-cb438a48c0db,
0.0,,2021-09-01 21:16:21.230,-21.784634,,,Parcial. nublado,,1,TWC,2021-09-01 21:27:27.128,2021-09-01 21:27:27.122,0,-43.361908,21.0,63,UTC-0300,q/myWj+rIU,1ac48231-3ecd-070d-9465-4cc8850acf70,com.sec.android.app.shealth,,,,19,d4f8892e-4f91-b9a6-d55b-840d7f556466,
0.0,,2021-09-06 12:13:26.190,-22.881048,,,Encoberto,,1,TWC,2021-09-06 13:04:28.801,2021-09-06 13:04:28.796,0,-42.009083,21.0,94,UTC-0300,q/myWj+rIU,88a2ed67-e687-d58f-cb39-3cbf10841809,com.sec.android.app.shealth,,,,19,16d43987-7e0e-51d1-876d-56f1ac6e72a5,
2.0,,2021-09-07 19:13:56.880,-22.880375,,,Encoberto,,1,TWC,2021-09-07 19:25:29.819,2021-09-07 19:25:29.190,0,-42.00929,22.0,79,UTC-0300,q/myWj+rIU,1868daf5-c923-e58b-f0f4-7166c61a6d86,com.sec.android.app.shealth,,,,2,20b2c6d4-ade0-d772-a1ea-2a9f6f45a166,
1.0,,2021-09-15 19:40:41.130,-21.783781,,,Parcial. nublado,,1,TWC,2021-09-15 19:49:33.363,2021-09-15 19:49:33.357,0,-43.360153,28.0,47,UTC-0300,q/myWj+rIU,21b416aa-d520-1351-c253-25161907293a,com.sec.android.app.shealth,,,,2,cc87473e-de13-236d-9ef7-2c147463cd25,
0.0,,2021-09-15 20:59:23.540,-21.774565,,,Parcial. nublado,,1,TWC,2021-09-15 21:13:34.798,2021-09-15 21:13:34.794,0,-43.34739,26.0,59,UTC-0300,q/myWj+rIU,5701b28a-075d-6e4a-359c-a2348c37dfef,com.sec.android.app.shealth,,,,19,14dd9f42-8c53-dd82-9207-32d48f8a3337,
7.0,,2021-09-23 12:45:46.480,-21.785456,,,Parcial. nublado,,1,TWC,2021-09-23 13:05:19.314,2021-09-23 13:05:18.323,0,-43.36302,16.0,60,UTC-0300,q/myWj+rIU,636ef9a2-20a7-dcb8-d896-fd68a2496f8f,com.sec.android.app.shealth,,,,2,d468f820-757c-1631-f746-58ff2916658e,
8.0,,2021-09-23 16:43:11.070,-21.78417,,,Ensolarado,,1,TWC,2021-09-23 16:50:10.460,2021-09-23 16:50:10.453,0,-43.361347,23.0,37,UTC-0300,q/myWj+rIU,a2d4ceba-ccd2-2313-3df1-ef4c7c6ff136,com.sec.android.app.shealth,,,,1,a47c9721-0681-1b04-4a98-1fda9040dab3,
2.0,,2021-09-29 19:44:31.950,-21.784185,,,Parcial. nublado,,1,TWC,2021-09-29 19:52:58.028,2021-09-29 19:52:58.023,0,-43.361614,22.0,64,UTC-0300,q/myWj+rIU,bae4496e-d188-24b0-d6f4-a7ca47c65384,com.sec.android.app.shealth,,,,2,55d59d6f-043a-157e-4273-7d81f3e4d600,
0.0,,2021-09-29 20:57:39.980,-21.77348,,,Encoberto,,1,TWC,2021-09-29 21:10:38.011,2021-09-29 21:10:38.006,0,-43.34736,22.0,77,UTC-0300,q/myWj+rIU,46356cdf-9368-1b7e-f472-4f43200aa661,com.sec.android.app.shealth,,,,19,7f635cae-6bcf-d529-4835-42d0cbc6806f,
0.0,,2021-10-15 21:21:03.050,-20.69868,,,Parcial. nublado,,1,TWC,2021-10-15 21:43:50.374,2021-10-15 21:43:50.368,0,-42.02413,26.0,71,UTC-0300,q/myWj+rIU,c8afeec3-4141-cedc-7571-e02ce338ca64,com.sec.android.app.shealth,,,,19,4d82a550-fcd2-fcf1-8795-1aad0a675159,
1.0,,2021-10-16 10:37:42.210,-20.72127,,,Nublado,,1,TWC,2021-10-16 12:23:59.829,2021-10-16 12:23:59.824,0,-42.03867,25.0,79,UTC-0300,q/myWj+rIU,816562d8-9f2f-e36c-050d-57a63e983624,com.sec.android.app.shealth,,,,3,bf778292-056f-55d5-708a-755d7f9b7b0a,
1.0,,2021-11-03 19:44:26.470,-21.783764,,,Parcial. nublado,,1,TWC,2021-11-03 19:53:18.093,2021-11-03 19:53:18.089,0,-43.35991,26.0,57,UTC-0300,q/myWj+rIU,eec8dfb5-4a7d-21b3-5c86-abe72664f1f9,com.sec.android.app.shealth,,,,2,5a4d780f-8369-0bd3-78c7-7ff1f3f9d8ed,
0.0,,2021-11-03 21:16:46.200,-21.774403,,,Parcial. nublado,,1,TWC,2021-11-03 21:30:29.920,2021-11-03 21:30:29.915,0,-43.347393,22.0,71,UTC-0300,q/myWj+rIU,103b783b-6eff-82a2-af87-04465f1d6d30,com.sec.android.app.shealth,,,,19,96d263bc-5c45-2f54-b605-3608bd0bb9ef,
0.0,,2021-11-20 21:08:27.660,-21.784597,,,Nublado,,1,TWC,2021-11-20 21:26:46.436,2021-11-20 21:26:46.035,0,-43.361637,19.0,83,UTC-0300,q/myWj+rIU,13c3ed8d-464b-2d52-c8e2-a2cfd665d4c3,com.sec.android.app.shealth,,,,3,0c9025c7-8740-4f56-96df-7a385418695c,
2.0,,2021-12-06 11:06:09.220,-21.784496,,,Chuva,,1,TWC,2021-12-06 11:27:58.347,2021-12-06 11:27:56.670,0,-43.36193,19.0,93,UTC-0300,q/myWj+rIU,2d5e804c-6ef5-b7bd-4222-44a4b2dc22f3,com.sec.android.app.shealth,,,,5,705a16ac-c41f-743c-52f8-def44c517754,
2.0,,2021-12-17 11:00:39.840,-21.782602,,,Nublado,,1,TWC,2021-12-17 11:15:02.544,2021-12-17 11:15:01.903,0,-43.364044,22.0,90,UTC-0300,q/myWj+rIU,bd23e3f0-6519-c8bf-8c9a-bec01796004b,com.sec.android.app.shealth,,,,3,80ad4000-a3ed-171f-3022-52dbef36fa81,
2.0,,2021-12-19 14:14:34.600,-20.508015,,,Nublado,,1,TWC,2021-12-19 15:40:38.083,2021-12-19 15:40:35.069,0,-43.72074,19.0,82,UTC-0300,q/myWj+rIU,8fd43b90-422c-5170-8f93-21e313ca44fd,com.sec.android.app.shealth,,,,3,05049713-44de-920f-e608-5a76ba775b9b,
0.0,,2021-12-23 22:37:56.540,-20.720762,,,Nublado,,1,TWC,2021-12-23 22:58:52.809,2021-12-23 22:58:52.803,0,-42.03852,22.0,94,UTC-0300,q/myWj+rIU,b6e0b1f9-59ba-d5a7-af41-ace3a462538e,com.sec.android.app.shealth,,,,3,709540db-6e53-e703-ff81-7c0b4b669520,
2.0,,2021-12-24 11:22:15.160,-20.719692,,,Nublado,,1,TWC,2021-12-24 13:07:29.845,2021-12-24 13:07:29.835,0,-42.03849,20.0,84,UTC-0300,q/myWj+rIU,0a863845-b612-517f-0abd-6bee8b5bf8b2,com.sec.android.app.shealth,,,,3,fb0021e5-997e-1ab4-5447-5b5c7a870861,
9.0,,2021-12-26 12:43:35.860,-20.718506,,,Parcial. nublado,,1,TWC,2021-12-26 14:46:03.709,2021-12-26 14:46:03.703,0,-42.038277,26.0,65,UTC-0300,q/myWj+rIU,5f28316f-0825-8aa7-4845-f986c71eaef2,com.sec.android.app.shealth,,,,2,7536b7c9-d668-ed71-691c-25792802b8d9,
9.0,,2021-12-28 12:28:48.870,-20.71955,,,Parcial. nublado,,1,TWC,2021-12-28 13:09:02.542,2021-12-28 13:09:02.538,0,-42.038445,27.0,68,UTC-0300,q/myWj+rIU,be55bcaf-1a06-cfb4-45b8-a3677974c0a2,com.sec.android.app.shealth,,,,2,48d398ca-34bb-bda2-01c5-a2cc769f0e08,
0.0,,2021-12-28 21:13:36.080,-20.721266,,,Parcial. nublado,,1,TWC,2021-12-28 21:56:42.824,2021-12-28 21:56:42.819,0,-42.038643,26.0,82,UTC-0300,q/myWj+rIU,2d84ff70-bbd2-1a9d-a5cf-660689eb5780,com.sec.android.app.shealth,,,,2,7bc5b7ad-7bfd-093d-8b65-dabe6e69b406,
0.0,,2021-12-31 21:13:49.190,-20.721525,,,Pancada de chuva,,1,TWC,2021-12-31 21:47:42.129,2021-12-31 21:47:42.123,0,-42.038685,24.0,81,UTC-0300,q/myWj+rIU,858b5c73-4e9b-81a4-1b41-812d784897ea,com.sec.android.app.shealth,,,,6,68f013bd-4e80-f785-d439-c0859f737d31,
2.0,,2022-01-03 21:45:02.980,-20.721754,,,Nublado,,1,TWC,2022-01-03 21:57:54.323,2022-01-03 21:57:54.318,0,-42.038605,26.0,76,UTC-0300,q/myWj+rIU,d9d3ace5-be26-dccd-1ab0-da970fa35015,com.sec.android.app.shealth,,,,3,505fdbd2-22ff-bff8-216c-3f717477d2e8,
0.0,,2022-01-12 20:44:09.140,-21.7843,,,Encoberto,,1,TWC,2022-01-12 21:19:54.728,2022-01-12 21:19:48.419,0,-43.361523,26.0,74,UTC-0300,q/myWj+rIU,4477f531-6a59-6328-7f00-d9c4ca60d103,com.sec.android.app.shealth,,,,2,e0a5be3f-7459-2c39-a0e6-f6419aff5ca8,
2.0,,2022-01-20 11:02:37.140,-21.783249,,,Nublado,,1,TWC,2022-01-20 11:16:12.565,2022-01-20 11:16:11.281,0,-43.363384,24.0,76,UTC-0300,q/myWj+rIU,5245c97d-7f35-bd5a-7742-829bf6300727,com.sec.android.app.shealth,,,,3,853de0be-26f8-f267-2b86-5fcf67234924,
0.0,,2022-01-20 12:47:33.060,-21.782173,,,Nublado,,1,TWC,2022-01-20 13:03:03.199,2022-01-20 13:03:01.316,0,-43.36381,20.0,90,UTC-0300,q/myWj+rIU,6891676e-fb52-e22a-686d-bb87d616db41,com.sec.android.app.shealth,,,,3,47104996-e0d5-88ff-ee4e-c5aa28e2f33d,
6.0,,2022-02-01 12:49:52.420,-21.782541,,,Encoberto,,1,TWC,2022-02-01 13:04:25.285,2022-02-01 13:04:24.418,0,-43.363976,25.0,78,UTC-0300,q/myWj+rIU,b7cfce2d-f3c7-02bc-cf4b-5d45695ce4aa,com.sec.android.app.shealth,,,,2,54ee8e31-b974-577b-1b26-43b1de6f779f,
6.0,,2022-02-02 17:22:48.380,-21.785894,,,Nublado,,1,TWC,2022-02-02 17:39:58.337,2022-02-02 17:39:56.660,0,-43.361694,26.0,69,UTC-0300,q/myWj+rIU,a7a5f2f0-eeac-83ef-e5c4-caa4454aaa5e,com.sec.android.app.shealth,,,,3,368507ac-f560-1381-aa67-f558cfa6efe7,
0.0,,2022-02-12 10:55:38.640,-21.786201,,,Nublado,,1,TWC,2022-02-12 11:09:21.034,2022-02-12 11:09:20.497,0,-43.36259,20.0,90,UTC-0300,q/myWj+rIU,e430647b-abe9-06d1-2f30-74c4421af3a2,com.sec.android.app.shealth,,,,3,297bbe3d-4837-e728-4e3c-f65c788d76aa,
1.0,,2022-02-18 19:12:32.080,-21.784609,,,Nublado,,1,TWC,2022-02-18 19:49:48.542,2022-02-18 19:49:48.537,0,-43.361755,24.0,85,UTC-0300,q/myWj+rIU,804e3ec0-9ed7-c72b-4623-8cfa70c6fdec,com.sec.android.app.shealth,,,,3,76e68993-6b1d-4a54-34ea-3cfd9a1d8f52,
1.0,,2022-02-22 12:50:33.200,-21.782396,,,Encoberto,,1,TWC,2022-02-22 13:06:28.376,2022-02-22 13:06:27.389,0,-43.363956,21.0,91,UTC-0300,q/myWj+rIU,70c4e484-8d5c-f66c-469b-594b91accaaa,com.sec.android.app.shealth,,,,2,690c3927-d350-c8b3-628d-2ad5c2389486,
7.0,,2022-03-04 17:50:38.660,-22.904503,,,Pancadas de chuva na região,,1,TWC,2022-03-04 18:04:37.288,2022-03-04 18:04:35.364,0,-43.229996,28.0,82,UTC-0300,q/myWj+rIU,ab21694b-8dab-05c9-d47a-42138bbd0760,com.sec.android.app.shealth,,,,2,5c43cf3b-d4c6-6409-7e90-9ee01bf7eea9,
0.0,,2022-03-08 10:13:32.380,-21.78459,,,Parcial. nublado,,1,TWC,2022-03-08 11:44:56.358,2022-03-08 11:44:56.352,0,-43.361816,20.0,81,UTC-0300,q/myWj+rIU,bade66ad-903c-b677-60c9-e5cf6b2a9104,com.sec.android.app.shealth,,,,19,3b19f382-7ec8-da61-3f7f-225cc79752be,
8.0,,2022-03-08 15:40:56.160,-21.74871,,,Limpo,,1,TWC,2022-03-08 15:54:02.866,2022-03-08 15:54:02.069,0,-43.357067,25.0,76,UTC-0300,q/myWj+rIU,5d5c5538-cd45-54ff-ddcd-7896c24f58a6,com.sec.android.app.shealth,,,,1,168260d3-30ae-d398-d0aa-cb9344b67927,
